OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,TotalParoRegistrado,PAD_1C02,PAD_1_COD_PROV,PAD_1_COD_CCAA,Shape__Area,Shape__Length
10349,15057,Noia,15,12,888,14295,,,69154250.5327148,65623.1471206925
10350,15058,Oleiros,15,12,2016,35198,,,82469420.5405273,65832.4301764102
10351,15059,Ordes,15,12,986,12580,,,295132351.958496,110570.371541559
10352,15060,Oroso,15,12,486,7452,,,134837740.783203,91386.3689411157
10353,15061,Ortigueira,15,12,382,5966,,,400472498.315918,168293.150540444
10354,15062,Outes,15,12,389,6514,,,185663447.103516,91108.2055500015
10355,15064,Paderne,15,12,152,2441,,,75400023.8999023,57672.0956071103
10356,15065,Padrón,15,12,641,8463,,,89780807.9492188,71096.8340308224
10357,15066,"Pino, O",15,12,320,4644,,,246150069.846191,117003.40002155
10358,15067,"Pobra do Caramiñal, A",15,12,612,9440,,,60071818.0952148,49936.4253816689
10359,15068,Ponteceso,15,12,332,5613,,,173561600.407715,95150.7393811839
10360,15069,Pontedeume,15,12,597,7937,,,55756344.0576172,50080.7720897052
10361,15070,"Pontes de García Rodríguez, As",15,12,649,10324,,,475796874.392578,135561.425345981
10362,15071,Porto do Son,15,12,550,9271,,,175121582.081543,95899.4316546528
10363,15072,Rianxo,15,12,942,11188,,,108854673.076172,62605.0618450052
10364,15073,Ribeira,15,12,1795,27159,,,126476973.938477,117059.092826153
10365,15074,Rois,15,12,306,4627,,,172323488.675293,72857.7812205684
10366,15075,Sada,15,12,1001,15242,,,52017622.9760742,39482.6408645696
10367,15076,San Sadurniño,15,12,195,2877,,,189649340.652344,78769.3674567582
10368,15077,Santa Comba,15,12,656,9477,,,381533849.21582,108730.776534456
10369,15078,Santiago de Compostela,15,12,6744,96456,,,411333146.719727,128005.414961647
10370,15079,Santiso,15,12,92,1630,,,125514785.546875,75712.3292472458
10371,15080,Sobrado,15,12,72,1847,,,226061219.358398,96078.4435303099
10372,15081,"Somozas, As",15,12,72,1128,,,135042841.888672,77563.4307970167
10373,15082,Teo,15,12,1235,18478,,,147367550.274414,82304.2654087723
10374,15083,Toques,15,12,76,1173,,,145601404.733398,54732.2013988079
10375,15084,Tordoia,15,12,153,3433,,,233597817.835938,109570.382702699
10376,15085,Touro,15,12,232,3693,,,214757780.830078,115923.918153965
10377,15086,Trazo,15,12,161,3186,,,189773228.111328,87140.4602824176
10378,15087,Valdoviño,15,12,501,6594,,,168302170.115234,99326.9329048199
10379,15088,Val do Dubra,15,12,230,3931,,,203400933.686523,66996.8260631634
10380,15089,Vedra,15,12,268,5051,,,98030078.5756836,68989.6906238096
10381,15090,Vilasantar,15,12,48,1241,,,111090456.992188,67456.634295045
10382,15091,Vilarmaior,15,12,70,1249,,,57460714.7548828,52116.1728768044
10383,15092,Vimianzo,15,12,481,7270,,,351875592.265625,102753.652685203
10384,15093,Zas,15,12,291,4671,,,249627242.393066,108389.277321052
10385,15901,Cariño,15,12,252,4004,,,90418164.2036133,65458.3194363974
10386,15902,Oza-Cesuras,15,12,0,5133,,,285129795.834961,105321.889826155
10387,16001,Abia de la Obispalía,16,08,3,66,,,107734319.416992,49314.0395642803
10388,16002,"Acebrón, El",16,08,14,237,,,37619113.9020996,40325.4227691787
10389,16003,Alarcón,16,08,17,148,,,201935551.195313,140113.394376157
10390,16004,Albaladejo del Cuende,16,08,10,263,,,93628071.7387695,41680.8901969994
10391,16005,Albalate de las Nogueras,16,08,24,276,,,69160938.9257813,33601.9124460799
10392,16006,Albendea,16,08,7,130,,,66076145.1795654,40067.016618318
10393,16007,"Alberca de Záncara, La",16,08,101,1622,,,169605344.69873,54254.3692462742
10394,16008,Alcalá de la Vega,16,08,2,90,,,118258758.546387,49457.686690339
10395,16009,Alcantud,16,08,5,60,,,99886351.4849854,43568.3999023787
10396,16010,Alcázar del Rey,16,08,6,145,,,79455596.333374,36047.5093128319
10397,16011,Alcohujate,16,08,0,34,,,47146798.2028809,31006.8348286119
10398,16012,Alconchel de la Estrella,16,08,3,98,,,72665818.6384277,34148.1558363443
10399,16013,Algarra,16,08,1,27,,,71561318.3778076,47051.5097261132
10400,16014,Aliaguilla,16,08,34,674,,,175718100.03479,53508.6031725765
10401,16015,"Almarcha, La",16,08,38,376,,,108825422.541504,69758.7045008493
10402,16016,Almendros,16,08,15,241,,,107285975.270874,57504.5724605204
10403,16017,Almodóvar del Pinar,16,08,31,421,,,159071769.661743,52833.7724150145
10404,16018,Almonacid del Marquesado,16,08,27,433,,,80045610.6967773,41900.312655953
10405,16019,Altarejos,16,08,2,217,,,155461702.734131,58524.6259609326
10406,16020,Arandilla del Arroyo,16,08,0,13,,,33732957.8522949,25976.2486725051
10407,16022,Arcos de la Sierra,16,08,6,85,,,69801583.467041,43769.1752239135
10408,16023,Chillarón de Cuenca,16,08,45,591,,,67468597.6051025,44791.6077259608
10409,16024,Arguisuelas,16,08,19,153,,,84221655.574707,52750.0716845713
10410,16025,Arrancacepas,16,08,1,28,,,31947231.0743408,25369.1613638937
10411,16026,Atalaya del Cañavate,16,08,6,104,,,77999335.8585205,37835.9527626432
10412,16027,Barajas de Melo,16,08,68,913,,,233842479.869141,95205.6296344862
10413,16029,Barchín del Hoyo,16,08,8,88,,,110314938.727783,47195.6414031092
10414,16030,Bascuñana de San Pedro,16,08,0,22,,,33677955.1242676,24000.0823370424
10415,16031,Beamud,16,08,0,37,,,40932283.4471436,28193.0152746239
10416,16032,Belinchón,16,08,23,314,,,136394693.085205,59413.5206021437
10417,16033,Belmonte,16,08,174,1958,,,156572118.946289,71503.1855962955
10418,16034,Belmontejo,16,08,6,181,,,88635729.6091309,40762.6860090048
10419,16035,Beteta,16,08,20,277,,,200065001.234192,110389.940349134
10420,16036,Boniches,16,08,16,148,,,90397920.7115479,42032.3717321431
10421,16038,Buciegas,16,08,7,45,,,15518011.4023438,17657.6037688059
10422,16039,Buenache de Alarcón,16,08,48,479,,,108363718.271729,46307.7563320944
10423,16040,Buenache de la Sierra,16,08,4,93,,,98540411.4205322,40572.116595202
10424,16041,Buendía,16,08,34,417,,,152649985.016113,63451.2788617569
10425,16042,Campillo de Altobuey,16,08,118,1379,,,290911742.349976,67968.204097721
10426,16043,Campillos-Paravientos,16,08,8,115,,,92626143.7617188,43407.2732076712
10427,16044,Campillos-Sierra,16,08,1,32,,,65051887.982605,36761.4157614263
10428,16045,Canalejas del Arroyo,16,08,29,246,,,105165484.106567,45520.202539115
10429,16046,Cañada del Hoyo,16,08,12,254,,,154097496.361816,58723.3647777736
10430,16047,Cañada Juncosa,16,08,4,255,,,71950594.6710205,66995.2549431127
10431,16048,Cañamares,16,08,47,467,,,70026570.3688965,37174.9030342887
10432,16049,"Cañavate, El",16,08,5,154,,,60788501.5491943,31478.4106562298
10433,16050,Cañaveras,16,08,24,271,,,126934437.956055,45856.6159204261
10434,16051,Cañaveruelas,16,08,6,139,,,57972644.9158936,52111.0816214117
10435,16052,Cañete,16,08,74,774,,,148522283.230652,56741.3507078787
10436,16053,Cañizares,16,08,34,480,,,132296689.458496,65740.77142818
10437,16055,Carboneras de Guadazaón,16,08,50,808,,,171193507.840393,69664.5822742594
10438,16056,Cardenete,16,08,50,501,,,165390259.439514,60323.2935774128
10439,16057,Carrascosa,16,08,1,72,,,124034977.095703,54965.4748856661
10440,16058,Carrascosa de Haro,16,08,7,115,,,48993997.8007813,32425.4712874917
10441,16060,Casas de Benítez,16,08,49,875,,,78202709.4418335,56770.9250023019
10442,16061,Casas de Fernando Alonso,16,08,83,1208,,,50698493.7437744,30270.5280071242
10443,16062,Casas de Garcimolina,16,08,3,28,,,66020918.1660767,42720.1984113538
10444,16063,Casas de Guijarro,16,08,3,111,,,13730948.6694336,14204.4486497764
10445,16064,Casas de Haro,16,08,56,847,,,185361559.24231,60453.2648664459
10446,16065,Casas de los Pinos,16,08,20,443,,,114046325.064331,50120.3973851212
10447,16066,Casasimarro,16,08,196,3072,,,83163580.5727539,39109.6394650504
10448,16067,Castejón,16,08,14,166,,,75287252.2127686,36979.1367255814
10449,16068,Castillejo de Iniesta,16,08,12,160,,,46628331.5300903,26553.7324565691
10450,16070,Castillejo-Sierra,16,08,1,29,,,52214455.072998,37776.8889030736
10451,16071,Castillo-Albaráñez,16,08,0,22,,,21392804.4144287,18577.5259128767
10452,16072,Castillo de Garcimuñoz,16,08,9,145,,,138939595.794312,109113.852994278
10453,16073,Cervera del Llano,16,08,16,221,,,94084332.6470947,44349.7250782244
10454,16074,"Cierva, La",16,08,2,35,,,122178600.127319,50182.6635726308
10455,16078,Cuenca,16,08,4432,54876,,,1580589772.87207,745190.757868563
10456,16079,Cueva del Hierro,16,08,0,34,,,48935508.1919556,32515.0672231853
10457,16081,Chumillas,16,08,5,54,,,68097632.149231,36621.6625439652
10458,16082,Enguídanos,16,08,40,331,,,279396348.489319,93145.0628314679
10459,16083,Fresneda de Altarejos,16,08,0,51,,,101982086.621582,53800.8122464814
10460,16084,Fresneda de la Sierra,16,08,3,53,,,55362551.9505615,32708.9683737837
10461,16085,"Frontera, La",16,08,9,157,,,59664672.2913818,30435.8188040875
10462,16086,Fuente de Pedro Naharro,16,08,76,1210,,,108479522.801392,45533.941353155
10463,16087,Fuentelespino de Haro,16,08,5,249,,,56522887.6833496,34343.937983867
10464,16088,Fuentelespino de Moya,16,08,5,107,,,111890169.701782,44885.7647896127
10465,16089,Fuentes,16,08,19,447,,,183209003.075134,61977.0542788484
10466,16091,Fuertescusa,16,08,4,70,,,111954509.487671,41224.5344015726
10467,16092,Gabaldón,16,08,16,182,,,142015245.305054,51294.3276508956
10468,16093,Garaballa,16,08,6,74,,,121943411.158203,51047.1263762865
10469,16094,Gascueña,16,08,10,169,,,89165955.3076172,45968.7419384758
10470,16095,Graja de Campalbo,16,08,5,92,,,37923574.8989868,25943.2139078868
10471,16096,Graja de Iniesta,16,08,31,365,,,47483978.2010498,29038.394453742
10472,16097,Henarejos,16,08,6,153,,,247705131.314087,70183.2331436851
