id,lat,lon,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
FEplGKBxFQiSCHKnoUc5ig==,-34.56459427,-58.47732925,Coghlan,1.0,1.0,52.0,46.0,150000.0,Departamento
gjehao1QPkVll8po2t+ODg==,-34.5736652,-58.4325893,Palermo,1.0,1.0,25.0,25.0,114000.0,Departamento
z6XV/TXU0301ffpo1RcPpA==,-34.59184647,-58.41775894,Palermo,4.0,2.0,108.0,108.0,320000.0,Departamento
inAXlWYkSMZSr4sLyUiktA==,-34.57674789,-58.40522385,Palermo,2.0,1.0,57.0,52.0,210000.0,Departamento
hn8HXBwjmTR+MZaEwFI2dw==,-34.59108353,-58.41744232,Palermo,3.0,2.0,103.0,97.0,300000.0,Departamento
xlhbqCfl9jIZ4HHb6pOVHQ==,-34.5886884,-58.4024525,Palermo,1.0,1.0,35.0,31.0,115000.0,Departamento
JGuOHBCqTbaDHQMRfklvZg==,-34.5855214,-58.4430628,Palermo,1.0,1.0,37.0,34.0,61200.0,Departamento
pErbkkTeKaXdrw68VJMoyw==,-34.5855214,-58.4430628,Palermo,1.0,1.0,37.0,34.0,63070.0,Departamento
a52zl8DgfuofDP6zFkGo9Q==,-34.5855214,-58.4430628,Palermo,1.0,1.0,39.0,33.0,64680.0,Departamento
zO5bepH18kxKhibQHy75KQ==,-34.5831375,-58.4240447,Palermo,1.0,1.0,42.0,35.0,147000.0,Departamento
YqtDkJ7+t8PKcXhnyxEcmw==,-34.5855214,-58.4430628,Palermo,1.0,1.0,52.0,45.0,87550.0,Departamento
E4lIOg+M8y6drWk4OfesSA==,-34.64186478,-58.37392044,Barracas,2.0,3.0,125.0,112.0,298000.0,Departamento
0X6pGBdxC9taw1qMwFgyIQ==,-34.56665039,-58.45708084,Belgrano,1.0,1.0,43.0,40.0,95000.0,Departamento
FTl+HPLGlyMLXzIj9jZ2fw==,-34.57383728,-58.44239426,Belgrano,2.0,1.0,69.0,60.0,205000.0,Departamento
HN03/LCRLyJ4qKETgaxzIQ==,-34.55831909,-58.44357681,Belgrano,2.0,1.0,47.0,47.0,183000.0,Departamento
DBueIln3s+YQ4MXjt2D7nA==,-34.56241226,-58.44199371,Belgrano,3.0,4.0,190.0,177.0,499000.0,Departamento
7wFj2xiytXnorbGxWZstAw==,-34.56055832,-58.46350098,Belgrano,2.0,2.0,80.0,75.0,170000.0,Departamento
eoZqQz/4jQMelMl3atdDTg==,-34.56945038,-58.44652176,Belgrano,2.0,1.0,70.0,60.0,180000.0,Departamento
Hjnb43gWZSPmuPGIys1tqQ==,-34.5608347,-58.4617729,Belgrano,1.0,1.0,45.0,42.0,125000.0,Departamento
V8VlRP3sv+DF1ukNfNCoRw==,-34.6137968,-58.3896657,Congreso,1.0,1.0,34.0,32.0,75000.0,Departamento
9q7teIkT17vZPBg7fCtNQw==,-34.620225,-58.5012476,Floresta,1.0,1.0,50.0,31.0,79000.0,Departamento
IIvmv9Qqt/b8yFLu0SdEWw==,-34.6237023,-58.5067498,Floresta,1.0,1.0,33.0,31.0,114000.0,Departamento
0ZJEIcFCScDo6FCUwO2Zxg==,-34.620225,-58.5012476,Floresta,1.0,1.0,26.0,26.0,68000.0,Departamento
7jtaMNJIIJe+LM+ykhcZYw==,-34.6193172641,-58.5046228804,Floresta,1.0,1.0,28.0,26.0,75000.0,Departamento
rCiRm2rYtTljJSwCe3PY2w==,-34.60321426,-58.46736526,Paternal,1.0,1.0,59.0,42.0,114000.0,Departamento
ZmVf9m6/5ppslYwn+D2fVg==,-34.59129333,-58.40461349,Recoleta,2.0,1.0,50.0,50.0,149000.0,Departamento
TJ42dAYr9uw8YoBDD0zSYw==,-34.5955347,-58.391916,Recoleta,3.0,1.0,80.0,80.0,140000.0,Departamento
Qhy72pDnI1y4xeXT7RO7oQ==,-34.55591583,-58.48315048,Saavedra,1.0,1.0,58.0,49.0,97000.0,Departamento
NNGVCAdVxTF8Zc2qoyCYJw==,-34.55591583,-58.48315048,Saavedra,2.0,2.0,96.0,84.0,165000.0,Departamento
GUdAD752HXBAJUwxtKA23Q==,-34.55591583,-58.48315048,Saavedra,2.0,2.0,176.0,128.0,291000.0,Departamento
0hCLTxSQ29WE7VfDUA+5tA==,-34.55591583,-58.48315048,Saavedra,3.0,2.0,176.0,128.0,291000.0,Departamento
JT3lIcvvyaNTHxZq0RX6pw==,-34.55591583,-58.48315048,Saavedra,1.0,1.0,70.0,44.0,97000.0,Departamento
7DfCQdO+P7dn2cX9ZUxCBQ==,-34.55591583,-58.48315048,Saavedra,2.0,2.0,173.0,111.0,262000.0,Departamento
cOloH6Mu32Yuh44Zn5WM0A==,-34.55591583,-58.48315048,Saavedra,3.0,2.0,96.0,84.0,165000.0,Departamento
DDHqgIrCTaChrVs5yHx2hA==,-34.55591583,-58.48315048,Saavedra,2.0,2.0,111.0,76.0,194000.0,Departamento
uHIP7aaf5t57D/RDswhs2A==,-34.55591583,-58.48315048,Saavedra,2.0,1.0,135.0,79.0,194000.0,Departamento
ki474BXxTuiesfqRzns2MQ==,-34.55591583,-58.48315048,Saavedra,3.0,2.0,173.0,111.0,262000.0,Departamento
znrIswcq2wj7ChIh38l7vA==,-34.55591583,-58.48315048,Saavedra,3.0,3.0,214.0,160.0,359000.0,Departamento
EqS6Cz0L1i4M9v069KMsmA==,-34.56149292,-58.4886055,Saavedra,1.0,1.0,54.0,52.0,149000.0,Departamento
iZDLa9zWkx7h/8SVGEE/+g==,-34.55591583,-58.48315048,Saavedra,4.0,3.0,214.0,160.0,359000.0,Departamento
jfc0TWMXaYr8rdHgJP3pww==,-34.55591583,-58.48315048,Saavedra,2.0,3.0,214.0,160.0,359000.0,Departamento
WnfvTe0HiorXdZjKDUFrSw==,-34.54730225,-58.47099304,Saavedra,1.0,1.0,56.0,36.0,129000.0,Departamento
j4o653soeZOzsCgxGm7y5Q==,-34.625,-58.42945099,Caballito,2.0,2.0,65.0,62.0,245000.0,Departamento
v11o63cC2h63PQDRdBzgOQ==,-34.61993027,-58.45236969,Caballito,1.0,1.0,42.0,40.0,120000.0,Departamento
/pMjhaf5UeDOvXSAxkNa9w==,-34.6229412744,-58.4482998185,Caballito,1.0,1.0,25.0,25.0,72000.0,Departamento
estFb80sjFn2m+jgH7kp/g==,-34.61233139,-58.44166565,Caballito,1.0,1.0,27.0,27.0,69000.0,Departamento
lxVgWNtpGPlruxz3BNRXAQ==,-34.62701797,-58.45095062,Caballito,3.0,3.0,162.0,89.0,395000.0,Departamento
5i9yjwTca4hy60i10kReAw==,-34.62351608,-58.44692612,Caballito,3.0,4.0,190.0,130.0,350000.0,Departamento
Iex0ScJYjbF21uj4j6MAMQ==,-34.6158371,-58.44455719,Caballito,1.0,1.0,42.0,40.0,98000.0,Departamento
PiWDBsTFo92poxdB5Qn4Qg==,-34.5843297,-58.4533567,Chacarita,1.0,1.0,54.0,47.0,96000.0,Departamento
PLyccs5KKX/7XIkYL64FPQ==,-34.6480011,-58.5006126,Mataderos,1.0,1.0,34.0,30.0,80000.0,Departamento
MND0mhOp+ltaYiXJ9/VCtg==,-34.6120947,-58.3704421,San Telmo,1.0,1.0,30.0,25.0,95000.0,Departamento
2iynT8nNmTsyN/dmz++pPg==,-34.57468033,-58.45047379,Colegiales,2.0,1.0,57.0,54.0,140000.0,Departamento
C96iuuOxiDDOP9IVTNSbHg==,-34.57203674,-58.44683075,Colegiales,1.0,1.0,45.0,45.0,115000.0,Departamento
5dF4xVRyTITOxdkiVdyXvA==,-34.6298766,-58.5042931,Villa Luro,1.0,1.0,38.0,34.0,72000.0,Departamento
z9sviSmx732XuZgW951nIQ==,-34.6276462,-58.5072929,Villa Luro,1.0,1.0,20.0,20.0,53900.0,Departamento
LG45tZA6T7eXIVYO94iz9g==,-34.5919324,-58.4033604,Barrio Norte,1.0,1.0,28.0,28.0,75000.0,Departamento
u15pfNtpeHRfWPaGByb5jg==,-34.59711838,-58.40546036,Barrio Norte,1.0,1.0,68.0,39.0,120000.0,Departamento
uDxuhodCSGlW5KPCRY8UHg==,-34.56631088,-58.43933868,Las Cañitas,2.0,2.0,74.0,74.0,220000.0,Departamento
f1zOnXwU6vHlsMt7b9zt7A==,-34.60054016,-58.3883934,San Nicolás,2.0,2.0,148.0,95.0,125000.0,Departamento
OE+ViIRmllHyuDoE9rZhzw==,-34.6055538,-58.376534,San Nicolás,1.0,1.0,21.0,21.0,60000.0,Departamento
sHz9VS6P3VddoX20no7QFQ==,-34.6052985686,-58.5108497706,Villa Devoto,1.0,1.0,35.0,32.0,89000.0,Departamento
SfoWxcRMRlfEDG655z3t3w==,-34.63395309,-58.38899994,Constitución,1.0,1.0,40.0,40.0,69000.0,Departamento
wDOMZiDUIZDBR/IXi0MbBw==,-34.615607,-58.3627542,Puerto Madero,1.0,1.0,45.0,43.0,215000.0,Departamento
JGS3joM8kg+D0y0FsePJWA==,-34.62759018,-58.40142822,San Cristobal,2.0,1.0,60.0,53.0,95000.0,Departamento
NgeP6wEFi5MpHaTAanl0bg==,-34.5690132501,-58.4924733074,Villa Urquiza,3.0,2.0,100.0,65.0,170000.0,Departamento
YRN+K5sr1uZKRCdFvitI4A==,-34.57102966,-58.48944473,Villa Urquiza,3.0,2.0,83.0,83.0,305000.0,Departamento
4S/PiMSpfo3ogXwG9tGYAw==,-34.57208633,-58.48701859,Villa Urquiza,2.0,2.0,61.0,58.0,210000.0,Departamento
r2bLwJCp17lo46aMuuGjxg==,-34.6304145,-58.4442186,Parque Chacabuco,1.0,1.0,33.0,30.0,79000.0,Departamento
qAaFepdrA7gFS8eV69P/sw==,-34.64455032,-58.41394424,Parque Patricios,2.0,1.0,46.0,44.0,70000.0,Departamento
FsR7KwT+DcsQKgOmsgp3AQ==,-34.57952118,-58.50958252,Villa Pueyrredón,1.0,1.0,47.0,42.0,117000.0,Departamento
5+5p33XtabQQisZXpD5DZQ==,-34.60745621,-58.383461,Centro / Microcentro,1.0,1.0,26.0,26.0,46800.0,Departamento
q6PYO8O0z1qbPZ6Tfm8qMA==,-34.6241416,-58.4127725,Boedo,2.0,1.0,65.0,52.0,159000.0,PH
rwgUwGrEOVzbzWfvrHoOTg==,-34.635774,-58.428741,Boedo,1.0,1.0,32.0,27.0,49999.0,PH
DhtHwYleCMFCLIePweB/qA==,-34.6540598,-58.5092705,Mataderos,2.0,1.0,64.0,55.0,67000.0,PH
IJOqL7z/N5tK+drrtjPZXA==,-34.6188449,-58.5131769,Monte Castro,2.0,2.0,67.0,42.0,99000.0,PH
5CXVcVpWph9SGYpByhlGyA==,-34.6315177,-58.4539196,Flores,2.0,1.0,38.0,38.0,135000.0,Departamento
wko+XJVpKTYTem3keuci1Q==,-34.542736,-58.468587,Nuñez,2.0,1.0,61.0,50.0,144000.0,Departamento
14Bw1h4zGGg9gSLL8Vj/gg==,-34.5531181,-58.4602048,Nuñez,2.0,1.0,61.0,57.0,260000.0,Departamento
ZFs7ajpF3xBHQraF6oRjwg==,-34.551623,-58.456148,Nuñez,2.0,1.0,32.0,32.0,99000.0,Departamento
OG/cdjD0mu59IpUFlrL80A==,-34.5597163364,-58.4501030094,Nuñez,2.0,2.0,56.0,56.0,189000.0,Departamento
yq6abyyWdlDFl2QSKb1mfA==,-34.5463091,-58.4651488,Nuñez,2.0,1.0,62.0,62.0,150000.0,Departamento
p48aJ4FWie9lRAC7ll5sTA==,-34.5964027,-58.373297,Retiro,2.0,1.0,34.0,34.0,105000.0,Departamento
+Df80UpxwJjtZECwy5hzAw==,-34.5936499,-58.3797484,Retiro,2.0,1.0,51.0,51.0,120000.0,Departamento
1+wSmVxYnbyKpAFARN4vIQ==,-34.6122438182,-58.4222300984,Almagro,2.0,1.0,34.0,34.0,80000.0,Departamento
ddhXPDYlHSXiTtO0NIaJvA==,-34.6118017,-58.4114573,Almagro,2.0,1.0,52.0,43.0,85000.0,Departamento
7evgNAZyaIZLsdVZw19XEQ==,-34.6086731,-58.4231717,Almagro,2.0,1.0,60.0,54.0,100000.0,Departamento
TyWRLtSFFLY+YJ2h9vEGbg==,-34.6061139,-58.4244671,Almagro,1.0,1.0,27.0,25.0,89000.0,Departamento
cgEBRUbbm8/+D0tSV4SgFQ==,-34.5795423,-58.4388446,Palermo,2.0,1.0,48.0,48.0,139000.0,Departamento
nmou6RxshwrOWg7VQaaCbA==,-34.567194,-58.440587,Palermo,2.0,1.0,38.0,38.0,122000.0,Departamento
1hJaCGIdx6NJrgvw4EINkw==,-34.5804909,-58.431925,Palermo,2.0,1.0,73.0,73.0,320000.0,Departamento
C+AM2kJKVNiGFN2Jf+7YcA==,-34.5786193,-58.4301003,Palermo,2.0,1.0,57.0,49.0,176740.0,Departamento
62EQTFkOUjCV3Yo8oE5gZg==,-34.5756273832,-58.4062327422,Palermo,4.0,2.0,101.0,101.0,495000.0,Departamento
u+6rGjwWhvbWh/oi4ALZUA==,-34.5732610763,-58.432322481,Palermo,2.0,1.0,43.0,40.0,107000.0,Departamento
75YzhhbhSFG6eq2Fz4Xc1g==,-34.5794963,-58.4309252,Palermo,1.0,1.0,46.0,42.0,137300.0,Departamento
8m59DN6FC59Ck2NXkUip5Q==,-34.583364,-58.427914,Palermo,2.0,1.0,42.0,35.0,115000.0,Departamento
Yhia/xIiIQL+v7MEqw0rfA==,-34.5838039,-58.441953,Palermo,2.0,1.0,47.0,42.0,125000.0,Departamento
ORamNZqfDjCcUCsX7/EJaQ==,-34.5775295,-58.4248402,Palermo,1.0,1.0,44.0,44.0,120000.0,Departamento
v/ryIX74Aelqw4S12ClgKQ==,-34.5762184469,-58.4054506855,Palermo,4.0,2.0,101.0,101.0,495000.0,Departamento
dikgWGw52s0fwrJlvaEoKg==,-34.6305463,-58.3714989,Barracas,2.0,1.0,32.0,32.0,72000.0,Departamento
aVSbyzzUKIPfx9hirePDOQ==,-34.6475079,-58.3686612,Barracas,2.0,1.0,31.0,31.0,53000.0,Departamento
pK9a2UzbZhtUdvHSP9n1Cg==,-34.5544721,-58.4639943,Belgrano,2.0,1.0,72.0,68.0,145000.0,Departamento
SkH73BHsi+05gAMFgzY43w==,-34.560979,-58.462238,Belgrano,2.0,1.0,38.0,35.0,118000.0,Departamento
feX9nlV5rT5iKHfy/bK44w==,-34.5609042,-58.4436884,Belgrano,2.0,1.0,55.0,53.0,198000.0,Departamento
a2acFR44J+1bWlNXYBujGw==,-34.5583203,-58.4435769,Belgrano,2.0,1.0,45.0,42.0,183000.0,Departamento
SL3cikzn5vd3yGB4GAnxAw==,-34.5586434,-58.4457828,Belgrano,2.0,2.0,55.0,45.0,210000.0,Departamento
AAqWYqaUvJF6t8akRGLZIQ==,-34.5583203,-58.4435769,Belgrano,2.0,1.0,53.0,44.0,185000.0,Departamento
JjaASt3yI0Sdx0qJUGpJLw==,-34.5680193,-58.4440452,Belgrano,2.0,1.0,55.0,55.0,185000.0,Departamento
1Ji++ol0KKSzxdS8KqfJSA==,-34.56490493,-58.4520704725,Belgrano,2.0,2.0,71.0,65.0,290000.0,Departamento
cDCibm4QU3riw6dBpTLVug==,-34.5648486,-58.4641551,Belgrano,2.0,1.0,59.0,59.0,198000.0,Departamento
v7lMJXJVYeOHV0JQ6dJX0Q==,-34.5583203,-58.4435769,Belgrano,2.0,1.0,47.0,47.0,183000.0,Departamento
qtM6ip8DxlLtF/2/mn1fRQ==,-34.5542691,-58.4551276,Belgrano,2.0,2.0,56.0,56.0,189000.0,Departamento
d0EikOjHvBqr8bFHrDdI1A==,-34.6134933,-58.3933424,Congreso,2.0,2.0,55.0,55.0,88000.0,Departamento
pVKZdmZGTvcaLGYv8K+YoQ==,-34.616852,-58.390225,Congreso,2.0,1.0,45.0,41.0,68000.0,Departamento
YcEOAufZ1iEqGOIIuVG3ZA==,-34.6236891,-58.506757,Floresta,2.0,1.0,40.0,37.0,93000.0,Departamento
Zuy2V3XHV25xF5PrUAciHA==,-34.6183291,-58.5057331,Floresta,2.0,1.0,45.0,40.0,115000.0,Departamento
L4NsEnhJyynmrujfjnFN4g==,-34.6257755,-58.4860451,Floresta,2.0,1.0,66.0,43.0,88000.0,Departamento
fqNfZLb+KTr8S6Q7p7fArA==,-34.6149016297,-58.4965316413,Floresta,2.0,1.0,39.0,39.0,95000.0,Departamento
AmCqiSxl/PWNpGGueMvw4g==,-34.600239,-58.404121,Recoleta,1.0,1.0,33.0,33.0,68000.0,Departamento
MI09rnzWSudJNHmknqJGhQ==,-34.5872729,-58.3849996,Recoleta,3.0,1.0,89.0,85.0,298000.0,Departamento
Os2jnfgYASiqnd37RxZeDA==,-34.5868933,-58.3994646,Recoleta,1.0,1.0,32.0,29.0,88000.0,Departamento
K1f/cG1aWUgtmvP4H0sW8g==,-34.5908624859,-58.4023187529,Recoleta,1.0,1.0,24.0,24.0,80000.0,Departamento
SOR/dehhlTIL6iwaX+gYPw==,-34.55622,-58.47913,Saavedra,2.0,1.0,53.0,49.0,125000.0,Departamento
dOFnOMjCqiqwUdqQsjrGtQ==,-34.6086194902,-58.4457921915,Caballito,2.0,1.0,33.0,33.0,75000.0,Departamento
tpgkcTVVEreukaMhxgy/yQ==,-34.6239644,-58.4304299,Caballito,1.0,1.0,31.0,28.0,74000.0,Departamento
XZVjt6tdTKc8JCIvR/Umzw==,-34.6121195,-58.4303169,Caballito,2.0,1.0,43.0,42.0,109000.0,Departamento
+6S09kVE27cRZ/7umhk28Q==,-34.6161716,-58.4473453,Caballito,2.0,1.0,35.0,35.0,95000.0,Departamento
uzArVH524sVttD2Ork9CKw==,-34.614849,-58.4605379,Caballito,2.0,1.0,60.0,60.0,135000.0,Departamento
BbWhexvlgornkdj/zgLR4g==,-34.628700926,-58.5257441106,Versalles,2.0,1.0,40.0,40.0,85000.0,Departamento
I7tyXp+/IT+c8k7hjD69IQ==,-34.6336528989,-58.5095036492,Versalles,2.0,1.0,48.0,45.0,79000.0,Departamento
VJLT9BwEQlP8K/pLOoc2Mw==,-34.5696726,-58.4545162,Colegiales,2.0,1.0,66.0,55.0,196980.0,Departamento
W8n177+uub73/sBNG/gJwQ==,-34.5808157335,-58.4466418079,Colegiales,2.0,2.0,95.0,62.0,285000.0,Departamento
UWy3XjJumx1QDughhsPgoA==,-34.5760225,-58.4483554,Colegiales,2.0,2.0,73.0,73.0,280000.0,Departamento
WV/L6Tkc59idTcRmXdRQ9Q==,-34.6276462,-58.5072929,Villa Luro,2.0,1.0,41.0,35.0,76900.0,Departamento
i0yUjZTJh1d9SKjJWX58eg==,-34.6336352435,-58.5094392762,Villa Luro,2.0,1.0,48.0,45.0,79000.0,Departamento
QNm+xWZ0drri5Alzj7qB4g==,-34.5975969,-58.4130754,Barrio Norte,2.0,1.0,40.0,40.0,96000.0,Departamento
Vmo8OgsCVPfx32VoBAlJVQ==,-34.5949733,-58.4051957,Barrio Norte,2.0,1.0,40.0,40.0,92000.0,Departamento
a5MxpEU1XZ593U4mqwng7g==,-34.5756519308,-58.4062455069,Barrio Norte,4.0,2.0,101.0,101.0,495000.0,Departamento
XDbkS81kzFMtN+CpHIdxcA==,-34.5943945,-58.4114977,Barrio Norte,1.0,1.0,32.0,29.0,88000.0,Departamento
YPJ6c5IDjdd6IjiLQDFUZA==,-34.6080098,-58.3821628,San Nicolás,2.0,1.0,38.0,35.0,98000.0,Departamento
SEkC9nyXwla243OR8DoGSw==,-34.6074551,-58.3834625,San Nicolás,2.0,1.0,26.0,26.0,51000.0,Departamento
QsaxEl/mq+8f9QID15I9sQ==,-34.5906113,-58.4390575,Villa Crespo,2.0,1.0,46.0,40.0,108000.0,Departamento
yVj7UdKVDI/7XZGDJ4ViNg==,-34.5906113,-58.4390575,Villa Crespo,1.0,1.0,33.0,30.0,75000.0,Departamento
KAa1yyshv8cyIyNXxhTgbw==,-34.61447526,-58.4972235111,Villa Devoto,2.0,1.0,45.0,40.0,115000.0,Departamento
cnyWMiYl2devVPfjicmAeg==,-34.6032854,-58.3633761,Puerto Madero,2.0,2.0,65.0,65.0,385000.0,Departamento
xTSpCRxoE4v8ugZWgWdHrw==,-34.6191356,-58.3914883,San Cristobal,2.0,1.0,36.0,31.0,80000.0,Departamento
qfA4OvJKjrXU1yQT8mw12w==,-34.6205621429,-58.3961334286,San Cristobal,2.0,1.0,58.0,37.0,83000.0,Departamento
ktHMgXeUcgtpH6AA3m9TZw==,-34.580818,-58.491051,Villa Urquiza,2.0,1.0,52.0,47.0,109800.0,Departamento
1UA+7lJ2p49sFpp72SEJHQ==,-34.6083,-58.3712,Villa Urquiza,2.0,1.0,53.0,51.0,120000.0,Departamento
Ymv4ctn7ocHdDV91rl1/6A==,-34.6144929195,-58.4972020534,Villa del Parque,2.0,1.0,45.0,40.0,115000.0,Departamento
D+/qqfEVjmpwW7QLlonz7Q==,-34.590135,-58.50876,Villa Pueyrredón,2.0,1.0,77.0,48.0,120000.0,Departamento
6rGz3ZwfwrxfO8Pj3L+UdQ==,-34.6321031,-58.5236792,Versalles,3.0,2.0,77.0,73.0,150000.0,PH
yt0DhnKZvoQgd/FyUnEpTA==,-34.5817618,-58.4493048,Colegiales,3.0,1.0,75.0,75.0,255000.0,PH
0VZYBKVea7dIhS4rrYFXow==,-34.6102959646,-58.4900736228,Villa del Parque,4.0,2.0,170.0,110.0,257000.0,PH
MoPzG/CIMBXqfDu7Y6V3OQ==,-34.5975026,-58.5000877,Villa Devoto,3.0,1.0,57.0,57.0,125000.0,Casa
P53pN6BKU8BkkItfAaYqug==,-34.6413931,-58.4692561,Parque Avellaneda,3.0,1.0,200.0,185.0,295000.0,Casa
RzNzpb/vLFZjLqC+8gTpVQ==,-34.6248418,-58.4232443,Boedo,3.0,1.0,67.0,59.0,115000.0,Departamento
yeuUkNYt4yup3Lx6sB50Pw==,-34.6315286,-58.4709469,Flores,3.0,1.0,73.0,60.0,105000.0,Departamento
L+uE+6GCUMUfrWxs3YI36A==,-34.630386241,-58.4518196232,Flores,3.0,1.0,67.0,64.0,175000.0,Departamento
hYK2mi9R8zR9BiO+0uxP9A==,-34.5485778,-58.4673105,Nuñez,3.0,1.0,69.0,64.0,154000.0,Departamento
hyp/NwFFPWXrry4I1jfdyw==,-34.542736,-58.468587,Nuñez,3.0,2.0,74.0,68.0,170000.0,Departamento
qGK1V2YiPoOpztEzobcuJQ==,-34.551989266,-58.4559609539,Nuñez,3.0,1.0,59.0,57.0,187000.0,Departamento
hQaLamgc9ujYCT6Kyw+GoA==,-34.5912221,-58.379857,Retiro,3.0,1.0,67.0,63.0,350000.0,Departamento
Q/kMqXUEAdS/7SC7YX23hg==,-34.589337,-58.382341,Retiro,3.0,1.0,67.0,67.0,250000.0,Departamento
OeMwSKwEO1TYDGO1UjIUWg==,-34.5933672,-58.3784767,Retiro,5.0,2.0,180.0,160.0,450000.0,Departamento
4cuqEVaCJZGTy1iTSaKBWw==,-34.5932802972,-58.378745263,Retiro,5.0,2.0,125.0,120.0,345000.0,Departamento
MscwQ+blMGDASh6XGxNY1w==,-34.6016826,-58.4125133,Almagro,3.0,1.0,60.0,54.0,179000.0,Departamento
8vEv3yOTpZYfudV05njyGQ==,-34.566973,-58.473294,Coghlan,3.0,2.0,79.0,66.0,230000.0,Departamento
vzwxjnCX6VyL7jTRkdHuTQ==,-34.5818897,-58.406292,Palermo,3.0,2.0,63.0,63.0,285000.0,Departamento
kteJrHmFxc03G+Xpjj4zuQ==,-34.5828261,-58.4141196,Palermo,3.0,1.0,59.0,59.0,180000.0,Departamento
S0QR9lTEGQsoPhqVvrSMmQ==,-34.5792103,-58.4292104,Palermo,3.0,1.0,57.0,57.0,130000.0,Departamento
Yk5rfb6NxOXBlA5Q5RJUNA==,-34.5809009,-58.4120382,Palermo,3.0,1.0,110.0,76.0,290000.0,Departamento
v52N8lX/H+lqQvkaj6rb+A==,-34.5916339606,-58.4122458989,Palermo,3.0,1.0,91.0,84.0,210000.0,Departamento
SyCFXuDqHTyqZbXOBFlMYA==,-34.5790104,-58.4326478,Palermo,3.0,2.0,80.0,80.0,290000.0,Departamento
g4Q9dyLgz81nYoQr/b4k3w==,-34.5800018,-58.4071741,Palermo,3.0,2.0,128.0,120.0,830000.0,Departamento
x2Ajcbd/7Mrl4CFpA9pRDg==,-34.5837319,-58.4218482,Palermo,3.0,1.0,53.0,45.0,133000.0,Departamento
cvCTN0ahF5Ruehc6LkjuHw==,-34.5820305,-58.4320205,Palermo,3.0,2.0,85.0,80.0,625000.0,Departamento
KDMYNIbTDC2RtRLBJq2NRw==,-34.5932514839,-58.4247183299,Palermo,4.0,1.0,80.0,80.0,250000.0,Departamento
VQIbLHki1SyK8Qe++eyEtw==,-34.5918204,-58.4229565,Palermo,3.0,1.0,68.0,59.0,210000.0,Departamento
/MkFzR9Mnn3JDlNUps7TSw==,-34.5848952,-58.417823,Palermo,3.0,2.0,99.0,78.0,398000.0,Departamento
8PNCmBx5VVFBapiIrofdMw==,-34.5772777,-58.4299062,Palermo,3.0,1.0,120.0,90.0,350000.0,Departamento
I7P0rLdvxGYu7vDaoFqH8w==,-34.5793897289,-58.4149242477,Palermo,3.0,1.0,114.0,66.0,290000.0,Departamento
7dV3IFAWZNmSCPcj+w9Ahw==,-34.57363,-58.4323608,Palermo,3.0,1.0,55.0,55.0,131900.0,Departamento
sQ6hG/tLaUuMUCGNkNAeog==,-34.5858402,-58.4237085,Palermo,3.0,1.0,60.0,60.0,130000.0,Departamento
tRPlQ8E8aTV2mWQGKDRh/Q==,-34.582857,-58.412633,Palermo,3.0,1.0,68.0,68.0,194900.0,Departamento
A10bxbfKHwu5PnTe3ewtSA==,-34.5932932775,-58.4245790518,Palermo,4.0,1.0,80.0,80.0,250000.0,Departamento
mBy4kDf6i6baB6h1k6hJZw==,-34.5605292,-58.4483653,Belgrano,3.0,1.0,155.0,90.0,429000.0,Departamento
7u6D+bemXqcU6XWdLG9Gyw==,-34.5594267,-58.4545843,Belgrano,3.0,1.0,143.0,87.0,298000.0,Departamento
w+wRS0C8240EVH7gxUqyCw==,-34.557911,-58.462919,Belgrano,3.0,1.0,58.0,58.0,135000.0,Departamento
OuPoNtcsg18a/A8ZT6z/Dg==,-34.5519561003,-58.4558584491,Belgrano,3.0,1.0,59.0,57.0,187000.0,Departamento
dF31uwGCMfczk9jr7ggNAQ==,-34.5608749,-58.4425678,Belgrano,3.0,1.0,61.0,61.0,165000.0,Departamento
06Qlp5wtixPmizY2Dr9hYg==,-34.566831,-58.467578,Belgrano,3.0,1.0,60.0,60.0,139000.0,Departamento
kMBBzY3yi7F7EJF6oCgAUg==,-34.5547507,-58.449064,Belgrano,3.0,2.0,81.0,75.0,318000.0,Departamento
HpOgrRozEPWPWw+ZdK0QOQ==,-34.5537802,-58.4374679,Belgrano,3.0,3.0,120.0,105.0,600000.0,Departamento
8K09rgagpfcfCSrXJgk9NQ==,-34.591518,-58.3995091,Recoleta,3.0,1.0,49.0,49.0,100000.0,Departamento
psjy6dhFFGz7WO2pnQMNBw==,-34.5900367,-58.3987277,Recoleta,4.0,1.0,73.0,70.0,198000.0,Departamento
C32dv+9UnhyjRJFQtFbPsA==,-34.5933921,-58.4017181,Recoleta,3.0,1.0,53.0,49.0,175000.0,Departamento
3IFFFcdj5XXYtZdBzbqgmQ==,-34.5914752,-58.3779191,Recoleta,3.0,1.0,77.0,69.0,240000.0,Departamento
JoZ4/MuibnsYuZeTG3R+OQ==,-34.5865917227,-58.3956438391,Recoleta,3.0,1.0,70.0,54.0,250000.0,Departamento
GenQJ5az3w0Mmw5TRGVpMQ==,-34.586897,-58.3865697,Recoleta,4.0,2.0,115.0,110.0,370000.0,Departamento
q/Bt0zJ/23F7hmAsZji7Jg==,-34.599452,-58.3877035,Recoleta,3.0,1.0,116.0,116.0,170000.0,Departamento
